product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Worth the money,Average product Sound - ⭐⭐⭐Bass - ⭐⭐⭐Battery backup - ⭐⭐⭐⭐⭐Charging time - ⭐⭐⭐⭐Quality -⭐⭐⭐OVERALL VALUE FOR MONEY - ⭐⭐⭐⭐⭐ i bought for 449 rupees..,Jyoti Khuria,7 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worthless,Very worst one side not working,Perambalur,7 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Good,Nice 👍🏿 product,Patna,5 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Waste of money!,To waste item very very bad,Vijayawada,7 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Very poor,Very very very bad 2days only work waste,Chennai,7 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Awesome,Very beautiful headphone,Navi Mumbai,8 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Hated it!,It is a bad product.its software is very bad.It auto paly music and very bad connect with mobile,Patna,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Very poor,Quality is not good,Kolkata,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Very poor,I received defected neckband. Headphones Does not work.,Charkhi Dadri District,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Terrible product,The bluetooth is not connecting properly,Mangalore,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worst experience ever!,Not bad.,Purba Bardhaman District,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Utterly Disappointed,"Uselees product dont by it waste of money,after 1 headphones is not working",Umarkhed,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Not recommended at all,Very bad product sounds quality is very bad and battery also bad,Bilaspur,8 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Worth every penny,Sound quality is Good 👍,Jajapur District,9 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Unsatisfactory,Bad quality 😡,Indore,10 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Super!,Very Very nice product in terms of price.,Kolkata,10 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Nice product,Good 👍,Mahesana,10 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worthless,Bluetooth was not work properly.,Hoshiarpur,11 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Nice a6a ha,Falta Industrial Growth Centre,11 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,Super earphones 🎧 you can buy if you search in budget,Kangayampalayam,"Mar, 2022",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Very Good,It is good for only calling purpose not song lover porpose.,Greater Noida,"Feb, 2022",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Pretty good,Product is too good...bt charging cable is Missing,Tirunelveli,"Feb, 2022",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Classy product,Thanks Flipkart for this amazing product....loved it,Rourkela,"Feb, 2022",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,Good digital sound quality.,Chennai,"Jan, 2022",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Simply awesome,Brand is not important  all company brands in his way,Ashti Midc,"Jan, 2022",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Great product,Nice,Chennai,"Dec, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Mind-blowing purchase,Wow very nice,Kachchh District,"Dec, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,Good,Imphal,"Nov, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Terrible product,Sound kwolety not Good Its Bad Dont west you're money,Valsad,"Sep, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Must buy!,Nice Bluetooth super volume very nice product,Ahmedabad,"Aug, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Nice,Rahata,"Aug, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific,I love this product 😊😊I am very happy ♥️guys just buy it 🤞🤞🤞,Baleshwar District,"Aug, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Simply awesome,Super,Pune,"Aug, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Very Good,Ok,Harindanga,"Jul, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Value-for-money,Nice product,Barmer District,"Jul, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Delightful,Battery backup superrrrrr 2 days,Tiruchirappalli,"Jul, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Nice product,Very good quality,Umbergaon,"Jun, 2021",1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Useless product,Saund is very bad,Ahmedabad,"Jul, 2021",9,8
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Did not meet expectations,It has given 40 hours battery backup but when I use it in half an our it automatically closed and gave only 20 to 30 minute backup...,Umarkote,"Jun, 2021",12,14
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Terrible product,Doesn't work below 20% batteryAfter a month of using now sounds is breaking countiniously,New Delhi,8 months ago,2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,👉 Best For Online classes 👌👌👌👉 Loot Loo👉 Battery Backup 🤘🤘🤘,Madhepura,10 months ago,2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Fabulous!,Good quality,Thiruvallur District,"Sep, 2021",3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Pretty good,"Nice battery backup but magnet quality low,",Taki,"Aug, 2021",3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worst experience ever!,Magnetic is not working so i want to Change it,Tumkur District,"Aug, 2021",2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Just okay,Good,New Barrackpur,"Aug, 2021",3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Worth every penny,Good,Mumbai,"Jun, 2021",3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,This is very good sound,Chapra,"May, 2021",3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Utterly Disappointed,"Wast of money I bought it 2 months ago, the sound loss in one ear stopped, no response in customer care",New Delhi,8 months ago,4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Bad quality,Head phones always come with charging cables. But when I unbox the parcel there was no charging cable and no extra ear buds only I received the head phone. Thank god atleast its working .,Nagpur,"Dec, 2021",4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Just okay,"Utter waste, battery backup not 40hrs, No bass, only vocals and high frequency that too lack quality. Go for boat during sale days.",Kannur District,"Dec, 2021",4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Terrible product,Build quality bad,Fatehpur,"Dec, 2021",3,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good quality product,Nice product,Jamshedpur,"Sep, 2021",3,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Worth the money,This is a nice neckband,Nainital District,"Sep, 2021",4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Good product. Long battery life,Ranchi,"Aug, 2021",4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Good,Good bt  USB cable charger☹️Better is C type,Edathirinji,"Aug, 2021",3,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Worth every penny,Extraordinary,Visakhapatnam District,"Aug, 2021",3,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Simply awesome,Great battery life is good,Tiruppur District,"Jul, 2021",3,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Wonderful,I have got today.. Im fully satisfied by this product. Excellent bassGood sound qualityGood battery backup,Thenhippalam,7 months ago,2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good choice,Good earphon but there's no cable for charging 😑😑,Mandvi Kachchh District,8 months ago,2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Worth every penny,Sound Effect,Balangir District,9 months ago,2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Delightful,nice product best brand,Gurugram,"Dec, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Very Good,Nice,Wada,"Nov, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Good,Bilaspur District,"Sep, 2021",1,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Nice,Charging not avelebal,Veraval,"Sep, 2021",2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,Very nice product,Farrukhabad,"Aug, 2021",2,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Worth the money,Good,Tiruppur District,4 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Must buy!,NYC 😍😍,Chennai,15 days ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Just okay,Verry good,Suleeswaranpatti,15 days ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific,Nice product in this price,Rampur Karkhana,1 month ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Very good product I like it,Bengaluru,1 month ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good choice,Good,Dumka,1 month ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Best in the market!,Good,Padrauna,5 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Fair,Good but not great,Jaynagar Mazilpur,2 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Delightful,Nice products,Siddharth Nagar District,2 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Very nice,Bengaluru,3 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Highly recommended,Value for money .. Quality and Overall good,Belgaum District,3 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Classy product,Very nice 🌹,Chennai,3 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,It is awesome you must buy this product😊,Gurdaspur District,3 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Perfect product!,Value for money product product is very goodI like this product,Baran District,3 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Great product,Battery backup is long time,Kheda District,3 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Just okay,Doesn't fit in the ear properly but it's ok with the price it's available....,Gaya,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Good Bluetooth,Kachchh District,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Does the job,Battery life is not 60 hoursIts 30 huors,South Twenty Four Parganas District,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Moderate,Some time automatically disconnected,Chennai,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Expected a better product,Not  property packaged . Not include charger and other accessories . The magnet use is of very poor quality. Not satisfied at all . But under this price rang it can be considered a best buying options if they include accessories like charging cable etc.,Jogindarnagar,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,"Fully satisfied, value for money, sound quality very good, battery backup excellent, overall good product",Jajpur,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Perfect product!,Good 👍Mast hai reasonable price super quality,Hyderabad,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Classy product,Very good,Kadayanallur,5 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Wonderful,"This bluetooth is Good at this prise, Value for money, Sound is Average, bass is Average, and play time is also average.",Solan,5 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Does the job,Review after 5months use Good for first 3months Afterwards showing some problems in Bluetooth connection So decide yourself,Kota,5 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Battery backup strong 🙂,Sitamarhi,5 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Super!,It's good.. Has good battery backup and sound quality perfect,Shujalpur,5 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Awesome,"I am so happy thankyou Flipkart ,👍👍👍👍👍",New Delhi,6 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Mind-blowing purchase,Good quality,Navi Mumbai,6 months ago,1,0
